GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2013 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2013 inflation-adjusted dollars)
1500000US040132168441,040132168441,"Block Group 1, Census Tract 2168.44, Maricopa County, Arizona",85286,29627
1500000US040132168442,040132168442,"Block Group 2, Census Tract 2168.44, Maricopa County, Arizona",58939,7756
1500000US040132168451,040132168451,"Block Group 1, Census Tract 2168.45, Maricopa County, Arizona",75903,29726
1500000US040132168452,040132168452,"Block Group 2, Census Tract 2168.45, Maricopa County, Arizona",52376,17861
1500000US040132168461,040132168461,"Block Group 1, Census Tract 2168.46, Maricopa County, Arizona",97188,24088
1500000US040132168462,040132168462,"Block Group 2, Census Tract 2168.46, Maricopa County, Arizona",61259,19035
1500000US040132168463,040132168463,"Block Group 3, Census Tract 2168.46, Maricopa County, Arizona",135452,59089
1500000US040132168464,040132168464,"Block Group 4, Census Tract 2168.46, Maricopa County, Arizona",118500,42888
1500000US040132168471,040132168471,"Block Group 1, Census Tract 2168.47, Maricopa County, Arizona",117500,40636
1500000US040132168472,040132168472,"Block Group 2, Census Tract 2168.47, Maricopa County, Arizona",126250,33008
1500000US040132168481,040132168481,"Block Group 1, Census Tract 2168.48, Maricopa County, Arizona",132750,27750
1500000US040132168482,040132168482,"Block Group 2, Census Tract 2168.48, Maricopa County, Arizona",183077,76362
1500000US040132168483,040132168483,"Block Group 3, Census Tract 2168.48, Maricopa County, Arizona",133662,11533
1500000US040132168491,040132168491,"Block Group 1, Census Tract 2168.49, Maricopa County, Arizona",125774,81972
1500000US040132168492,040132168492,"Block Group 2, Census Tract 2168.49, Maricopa County, Arizona",208125,258125
1500000US040132168493,040132168493,"Block Group 3, Census Tract 2168.49, Maricopa County, Arizona",150536,94422
1500000US040132168494,040132168494,"Block Group 4, Census Tract 2168.49, Maricopa County, Arizona",132946,37728
1500000US040132168501,040132168501,"Block Group 1, Census Tract 2168.50, Maricopa County, Arizona",136960,82816
1500000US040132168502,040132168502,"Block Group 2, Census Tract 2168.50, Maricopa County, Arizona",58333,23971
1500000US040132168503,040132168503,"Block Group 3, Census Tract 2168.50, Maricopa County, Arizona",71371,27541
1500000US040132168511,040132168511,"Block Group 1, Census Tract 2168.51, Maricopa County, Arizona",157298,65243
1500000US040132168512,040132168512,"Block Group 2, Census Tract 2168.51, Maricopa County, Arizona",159167,40504
1500000US040132168513,040132168513,"Block Group 3, Census Tract 2168.51, Maricopa County, Arizona",201449,47988
1500000US040132168514,040132168514,"Block Group 4, Census Tract 2168.51, Maricopa County, Arizona",130406,21195
1500000US040132168521,040132168521,"Block Group 1, Census Tract 2168.52, Maricopa County, Arizona",76055,21865
1500000US040132168522,040132168522,"Block Group 2, Census Tract 2168.52, Maricopa County, Arizona",84818,8072
1500000US040132168531,040132168531,"Block Group 1, Census Tract 2168.53, Maricopa County, Arizona",37404,51856
1500000US040132168532,040132168532,"Block Group 2, Census Tract 2168.53, Maricopa County, Arizona",92692,42784
1500000US040132168533,040132168533,"Block Group 3, Census Tract 2168.53, Maricopa County, Arizona",69432,48457
1500000US040132168534,040132168534,"Block Group 4, Census Tract 2168.53, Maricopa County, Arizona",31609,6634
1500000US040132169011,040132169011,"Block Group 1, Census Tract 2169.01, Maricopa County, Arizona",55662,9270
1500000US040132169012,040132169012,"Block Group 2, Census Tract 2169.01, Maricopa County, Arizona",90500,17941
1500000US040132169013,040132169013,"Block Group 3, Census Tract 2169.01, Maricopa County, Arizona",54659,25448
1500000US040132169021,040132169021,"Block Group 1, Census Tract 2169.02, Maricopa County, Arizona",71016,13439
1500000US040132169022,040132169022,"Block Group 2, Census Tract 2169.02, Maricopa County, Arizona",47150,9090
1500000US040132170011,040132170011,"Block Group 1, Census Tract 2170.01, Maricopa County, Arizona",45426,15378
1500000US040132170012,040132170012,"Block Group 2, Census Tract 2170.01, Maricopa County, Arizona",53403,36232
1500000US040132170013,040132170013,"Block Group 3, Census Tract 2170.01, Maricopa County, Arizona",70575,29269
1500000US040132170014,040132170014,"Block Group 4, Census Tract 2170.01, Maricopa County, Arizona",46181,39082
1500000US040132170015,040132170015,"Block Group 5, Census Tract 2170.01, Maricopa County, Arizona",47019,54749
1500000US040132170016,040132170016,"Block Group 6, Census Tract 2170.01, Maricopa County, Arizona",70076,33242
1500000US040132170021,040132170021,"Block Group 1, Census Tract 2170.02, Maricopa County, Arizona",60560,9488
1500000US040132170022,040132170022,"Block Group 2, Census Tract 2170.02, Maricopa County, Arizona",55181,15175
1500000US040132170023,040132170023,"Block Group 3, Census Tract 2170.02, Maricopa County, Arizona",73964,13319
1500000US040132170024,040132170024,"Block Group 4, Census Tract 2170.02, Maricopa County, Arizona",62586,19189
1500000US040132171011,040132171011,"Block Group 1, Census Tract 2171.01, Maricopa County, Arizona",78833,28174
1500000US040132171012,040132171012,"Block Group 2, Census Tract 2171.01, Maricopa County, Arizona",38393,7099
1500000US040132171013,040132171013,"Block Group 3, Census Tract 2171.01, Maricopa County, Arizona",60682,12595
1500000US040132171021,040132171021,"Block Group 1, Census Tract 2171.02, Maricopa County, Arizona",65368,27205
1500000US040132171022,040132171022,"Block Group 2, Census Tract 2171.02, Maricopa County, Arizona",70217,13871
1500000US040132172011,040132172011,"Block Group 1, Census Tract 2172.01, Maricopa County, Arizona",112045,42041
1500000US040132172012,040132172012,"Block Group 2, Census Tract 2172.01, Maricopa County, Arizona",36118,16658
1500000US040132172031,040132172031,"Block Group 1, Census Tract 2172.03, Maricopa County, Arizona",40375,14405
1500000US040132172032,040132172032,"Block Group 2, Census Tract 2172.03, Maricopa County, Arizona",47768,20792
1500000US040132172033,040132172033,"Block Group 3, Census Tract 2172.03, Maricopa County, Arizona",39732,12466
1500000US040132172034,040132172034,"Block Group 4, Census Tract 2172.03, Maricopa County, Arizona",75382,17086
1500000US040132172041,040132172041,"Block Group 1, Census Tract 2172.04, Maricopa County, Arizona",31434,12962
1500000US040132172042,040132172042,"Block Group 2, Census Tract 2172.04, Maricopa County, Arizona",42857,19840
1500000US040132172043,040132172043,"Block Group 3, Census Tract 2172.04, Maricopa County, Arizona",48856,8333
1500000US040132173001,040132173001,"Block Group 1, Census Tract 2173, Maricopa County, Arizona",90319,30931
1500000US040132173002,040132173002,"Block Group 2, Census Tract 2173, Maricopa County, Arizona",121375,51568
1500000US040132173003,040132173003,"Block Group 3, Census Tract 2173, Maricopa County, Arizona",63445,18049
1500000US040132174001,040132174001,"Block Group 1, Census Tract 2174, Maricopa County, Arizona",70667,75134
1500000US040132174002,040132174002,"Block Group 2, Census Tract 2174, Maricopa County, Arizona",84844,25870
1500000US040132174003,040132174003,"Block Group 3, Census Tract 2174, Maricopa County, Arizona",50724,23790
1500000US040132174004,040132174004,"Block Group 4, Census Tract 2174, Maricopa County, Arizona",40897,11846
1500000US040132175011,040132175011,"Block Group 1, Census Tract 2175.01, Maricopa County, Arizona",69922,15625
1500000US040132175012,040132175012,"Block Group 2, Census Tract 2175.01, Maricopa County, Arizona",20489,12770
1500000US040132175013,040132175013,"Block Group 3, Census Tract 2175.01, Maricopa County, Arizona",34140,11287
1500000US040132175021,040132175021,"Block Group 1, Census Tract 2175.02, Maricopa County, Arizona",66500,42226
1500000US040132175022,040132175022,"Block Group 2, Census Tract 2175.02, Maricopa County, Arizona",31172,7620
1500000US040132175023,040132175023,"Block Group 3, Census Tract 2175.02, Maricopa County, Arizona",58859,11149
1500000US040132176001,040132176001,"Block Group 1, Census Tract 2176, Maricopa County, Arizona",56649,28172
1500000US040132176002,040132176002,"Block Group 2, Census Tract 2176, Maricopa County, Arizona",30090,8474
1500000US040132176003,040132176003,"Block Group 3, Census Tract 2176, Maricopa County, Arizona",38902,8054
1500000US040132177001,040132177001,"Block Group 1, Census Tract 2177, Maricopa County, Arizona",83269,29826
1500000US040132177002,040132177002,"Block Group 2, Census Tract 2177, Maricopa County, Arizona",60469,11883
1500000US040132177003,040132177003,"Block Group 3, Census Tract 2177, Maricopa County, Arizona",54063,22674
1500000US040132178001,040132178001,"Block Group 1, Census Tract 2178, Maricopa County, Arizona",44536,5459
1500000US040132178002,040132178002,"Block Group 2, Census Tract 2178, Maricopa County, Arizona",39087,5084
1500000US040132178003,040132178003,"Block Group 3, Census Tract 2178, Maricopa County, Arizona",72532,32746
1500000US040132178004,040132178004,"Block Group 4, Census Tract 2178, Maricopa County, Arizona",82750,33327
1500000US040132179001,040132179001,"Block Group 1, Census Tract 2179, Maricopa County, Arizona",60330,7652
1500000US040132179002,040132179002,"Block Group 2, Census Tract 2179, Maricopa County, Arizona",68250,25533
1500000US040132179003,040132179003,"Block Group 3, Census Tract 2179, Maricopa County, Arizona",35469,9049
1500000US040132180001,040132180001,"Block Group 1, Census Tract 2180, Maricopa County, Arizona",41435,7959
1500000US040132180002,040132180002,"Block Group 2, Census Tract 2180, Maricopa County, Arizona",39048,23631
1500000US040132180003,040132180003,"Block Group 3, Census Tract 2180, Maricopa County, Arizona",84231,61695
1500000US040132180004,040132180004,"Block Group 4, Census Tract 2180, Maricopa County, Arizona",51700,15554
1500000US040132181001,040132181001,"Block Group 1, Census Tract 2181, Maricopa County, Arizona",68095,15354
1500000US040132181002,040132181002,"Block Group 2, Census Tract 2181, Maricopa County, Arizona",36172,13182
1500000US040132182001,040132182001,"Block Group 1, Census Tract 2182, Maricopa County, Arizona",43846,7807
1500000US040132182002,040132182002,"Block Group 2, Census Tract 2182, Maricopa County, Arizona",28929,16081
1500000US040132182003,040132182003,"Block Group 3, Census Tract 2182, Maricopa County, Arizona",47734,25783
1500000US040132182004,040132182004,"Block Group 4, Census Tract 2182, Maricopa County, Arizona",63452,40512
1500000US040132183001,040132183001,"Block Group 1, Census Tract 2183, Maricopa County, Arizona",22861,6635
1500000US040132183002,040132183002,"Block Group 2, Census Tract 2183, Maricopa County, Arizona",30027,6681
1500000US040132183003,040132183003,"Block Group 3, Census Tract 2183, Maricopa County, Arizona",86693,24183
1500000US040133184001,040133184001,"Block Group 1, Census Tract 3184, Maricopa County, Arizona",48519,13093
1500000US040133184002,040133184002,"Block Group 2, Census Tract 3184, Maricopa County, Arizona",45641,21276
1500000US040133184003,040133184003,"Block Group 3, Census Tract 3184, Maricopa County, Arizona",32404,17112
1500000US040133185011,040133185011,"Block Group 1, Census Tract 3185.01, Maricopa County, Arizona",41994,4169
1500000US040133185012,040133185012,"Block Group 2, Census Tract 3185.01, Maricopa County, Arizona",44596,16175
1500000US040133185013,040133185013,"Block Group 3, Census Tract 3185.01, Maricopa County, Arizona",71146,36123
1500000US040133187001,040133187001,"Block Group 1, Census Tract 3187, Maricopa County, Arizona",129688,34872
1500000US040133187002,040133187002,"Block Group 2, Census Tract 3187, Maricopa County, Arizona",33603,31193
1500000US040133188001,040133188001,"Block Group 1, Census Tract 3188, Maricopa County, Arizona",30481,16161
1500000US040133188002,040133188002,"Block Group 2, Census Tract 3188, Maricopa County, Arizona",42050,16109
1500000US040133188003,040133188003,"Block Group 3, Census Tract 3188, Maricopa County, Arizona",24327,12354
1500000US040133188004,040133188004,"Block Group 4, Census Tract 3188, Maricopa County, Arizona",29754,8612
1500000US040133189001,040133189001,"Block Group 1, Census Tract 3189, Maricopa County, Arizona",31162,20325
1500000US040133189002,040133189002,"Block Group 2, Census Tract 3189, Maricopa County, Arizona",26918,7187
1500000US040133189003,040133189003,"Block Group 3, Census Tract 3189, Maricopa County, Arizona",31923,11446
1500000US040133189004,040133189004,"Block Group 4, Census Tract 3189, Maricopa County, Arizona",30043,10829
1500000US040133190001,040133190001,"Block Group 1, Census Tract 3190, Maricopa County, Arizona",41705,109127
1500000US040133190002,040133190002,"Block Group 2, Census Tract 3190, Maricopa County, Arizona",86534,23997
1500000US040133190003,040133190003,"Block Group 3, Census Tract 3190, Maricopa County, Arizona",44559,40838
1500000US040133190004,040133190004,"Block Group 4, Census Tract 3190, Maricopa County, Arizona",-,**
1500000US040133191011,040133191011,"Block Group 1, Census Tract 3191.01, Maricopa County, Arizona",17125,4907
1500000US040133191012,040133191012,"Block Group 2, Census Tract 3191.01, Maricopa County, Arizona",13421,6054
1500000US040133191031,040133191031,"Block Group 1, Census Tract 3191.03, Maricopa County, Arizona",17846,5585
1500000US040133191032,040133191032,"Block Group 2, Census Tract 3191.03, Maricopa County, Arizona",27946,10895
1500000US040133191033,040133191033,"Block Group 3, Census Tract 3191.03, Maricopa County, Arizona",23700,15199
1500000US040133191041,040133191041,"Block Group 1, Census Tract 3191.04, Maricopa County, Arizona",40134,41683
1500000US040133191042,040133191042,"Block Group 2, Census Tract 3191.04, Maricopa County, Arizona",27219,10479
1500000US040133191043,040133191043,"Block Group 3, Census Tract 3191.04, Maricopa County, Arizona",30907,14571
1500000US040133191044,040133191044,"Block Group 4, Census Tract 3191.04, Maricopa County, Arizona",23438,19826
1500000US040133192011,040133192011,"Block Group 1, Census Tract 3192.01, Maricopa County, Arizona",38365,39386
1500000US040133192012,040133192012,"Block Group 2, Census Tract 3192.01, Maricopa County, Arizona",28807,12561
1500000US040133192013,040133192013,"Block Group 3, Census Tract 3192.01, Maricopa County, Arizona",23810,28257
1500000US040133192014,040133192014,"Block Group 4, Census Tract 3192.01, Maricopa County, Arizona",26590,12813
1500000US040133192021,040133192021,"Block Group 1, Census Tract 3192.02, Maricopa County, Arizona",13360,7883
1500000US040133192022,040133192022,"Block Group 2, Census Tract 3192.02, Maricopa County, Arizona",38081,7320
1500000US040133193001,040133193001,"Block Group 1, Census Tract 3193, Maricopa County, Arizona",22474,5511
1500000US040133194011,040133194011,"Block Group 1, Census Tract 3194.01, Maricopa County, Arizona",47202,11835
1500000US040133194012,040133194012,"Block Group 2, Census Tract 3194.01, Maricopa County, Arizona",55813,15506
1500000US040133194013,040133194013,"Block Group 3, Census Tract 3194.01, Maricopa County, Arizona",73897,20497
1500000US040133194014,040133194014,"Block Group 4, Census Tract 3194.01, Maricopa County, Arizona",86780,35901
1500000US040133194015,040133194015,"Block Group 5, Census Tract 3194.01, Maricopa County, Arizona",47875,16548
1500000US040133194021,040133194021,"Block Group 1, Census Tract 3194.02, Maricopa County, Arizona",73828,11483
1500000US040133194022,040133194022,"Block Group 2, Census Tract 3194.02, Maricopa County, Arizona",67279,18018
1500000US040133194031,040133194031,"Block Group 1, Census Tract 3194.03, Maricopa County, Arizona",45377,16290
1500000US040133194032,040133194032,"Block Group 2, Census Tract 3194.03, Maricopa County, Arizona",80662,22100
1500000US040133194033,040133194033,"Block Group 3, Census Tract 3194.03, Maricopa County, Arizona",57375,31260
1500000US040133194034,040133194034,"Block Group 4, Census Tract 3194.03, Maricopa County, Arizona",33946,12977
1500000US040133194041,040133194041,"Block Group 1, Census Tract 3194.04, Maricopa County, Arizona",70481,9347
1500000US040133194042,040133194042,"Block Group 2, Census Tract 3194.04, Maricopa County, Arizona",52740,10005
1500000US040133195001,040133195001,"Block Group 1, Census Tract 3195, Maricopa County, Arizona",61354,64998
1500000US040133195002,040133195002,"Block Group 2, Census Tract 3195, Maricopa County, Arizona",52813,28012
1500000US040133195003,040133195003,"Block Group 3, Census Tract 3195, Maricopa County, Arizona",41576,30586
1500000US040133195004,040133195004,"Block Group 4, Census Tract 3195, Maricopa County, Arizona",55048,14505
1500000US040133196001,040133196001,"Block Group 1, Census Tract 3196, Maricopa County, Arizona",61083,38837
1500000US040133196002,040133196002,"Block Group 2, Census Tract 3196, Maricopa County, Arizona",76250,37734
1500000US040133196003,040133196003,"Block Group 3, Census Tract 3196, Maricopa County, Arizona",75781,19788
1500000US040133196004,040133196004,"Block Group 4, Census Tract 3196, Maricopa County, Arizona",56282,16649
1500000US040133197031,040133197031,"Block Group 1, Census Tract 3197.03, Maricopa County, Arizona",51227,8786
1500000US040133197032,040133197032,"Block Group 2, Census Tract 3197.03, Maricopa County, Arizona",31423,2178
1500000US040133197033,040133197033,"Block Group 3, Census Tract 3197.03, Maricopa County, Arizona",47845,12121
1500000US040133197041,040133197041,"Block Group 1, Census Tract 3197.04, Maricopa County, Arizona",57024,10806
1500000US040133197051,040133197051,"Block Group 1, Census Tract 3197.05, Maricopa County, Arizona",61688,16609
1500000US040133197052,040133197052,"Block Group 2, Census Tract 3197.05, Maricopa County, Arizona",56042,8683
1500000US040133197053,040133197053,"Block Group 3, Census Tract 3197.05, Maricopa County, Arizona",45574,25219
1500000US040133197061,040133197061,"Block Group 1, Census Tract 3197.06, Maricopa County, Arizona",24773,20559
1500000US040133197062,040133197062,"Block Group 2, Census Tract 3197.06, Maricopa County, Arizona",79135,14143
1500000US040133197063,040133197063,"Block Group 3, Census Tract 3197.06, Maricopa County, Arizona",49494,12972
1500000US040133198001,040133198001,"Block Group 1, Census Tract 3198, Maricopa County, Arizona",39802,9547
1500000US040133198002,040133198002,"Block Group 2, Census Tract 3198, Maricopa County, Arizona",18650,7055
1500000US040133198003,040133198003,"Block Group 3, Census Tract 3198, Maricopa County, Arizona",58167,19108
1500000US040133198004,040133198004,"Block Group 4, Census Tract 3198, Maricopa County, Arizona",22704,6303
1500000US040133198005,040133198005,"Block Group 5, Census Tract 3198, Maricopa County, Arizona",49196,13375
1500000US040133198006,040133198006,"Block Group 6, Census Tract 3198, Maricopa County, Arizona",54837,53428
1500000US040133199021,040133199021,"Block Group 1, Census Tract 3199.02, Maricopa County, Arizona",62847,27937
1500000US040133199022,040133199022,"Block Group 2, Census Tract 3199.02, Maricopa County, Arizona",60938,26201
1500000US040133199031,040133199031,"Block Group 1, Census Tract 3199.03, Maricopa County, Arizona",58268,13779
1500000US040133199032,040133199032,"Block Group 2, Census Tract 3199.03, Maricopa County, Arizona",79167,11885
1500000US040133199033,040133199033,"Block Group 3, Census Tract 3199.03, Maricopa County, Arizona",79241,27289
1500000US040133199034,040133199034,"Block Group 4, Census Tract 3199.03, Maricopa County, Arizona",67500,12453
1500000US040133199041,040133199041,"Block Group 1, Census Tract 3199.04, Maricopa County, Arizona",74375,12301
1500000US040133199042,040133199042,"Block Group 2, Census Tract 3199.04, Maricopa County, Arizona",89135,18440
1500000US040133199043,040133199043,"Block Group 3, Census Tract 3199.04, Maricopa County, Arizona",62237,30293
1500000US040133199051,040133199051,"Block Group 1, Census Tract 3199.05, Maricopa County, Arizona",47278,15262
1500000US040133199052,040133199052,"Block Group 2, Census Tract 3199.05, Maricopa County, Arizona",72005,41882
1500000US040133199053,040133199053,"Block Group 3, Census Tract 3199.05, Maricopa County, Arizona",65242,16912
1500000US040133199054,040133199054,"Block Group 4, Census Tract 3199.05, Maricopa County, Arizona",77750,12326
1500000US040133199061,040133199061,"Block Group 1, Census Tract 3199.06, Maricopa County, Arizona",66433,20497
1500000US040133199062,040133199062,"Block Group 2, Census Tract 3199.06, Maricopa County, Arizona",107000,25780
1500000US040133199071,040133199071,"Block Group 1, Census Tract 3199.07, Maricopa County, Arizona",120893,17422
1500000US040133199072,040133199072,"Block Group 2, Census Tract 3199.07, Maricopa County, Arizona",156116,18224
1500000US040133199081,040133199081,"Block Group 1, Census Tract 3199.08, Maricopa County, Arizona",54545,9376
1500000US040133199091,040133199091,"Block Group 1, Census Tract 3199.09, Maricopa County, Arizona",97973,15492
1500000US040133199101,040133199101,"Block Group 1, Census Tract 3199.10, Maricopa County, Arizona",112083,15535
1500000US040133199102,040133199102,"Block Group 2, Census Tract 3199.10, Maricopa County, Arizona",153750,21641
1500000US040133200011,040133200011,"Block Group 1, Census Tract 3200.01, Maricopa County, Arizona",59965,11802
1500000US040133200012,040133200012,"Block Group 2, Census Tract 3200.01, Maricopa County, Arizona",42911,5799
1500000US040133200013,040133200013,"Block Group 3, Census Tract 3200.01, Maricopa County, Arizona",28676,2615
1500000US040133200014,040133200014,"Block Group 4, Census Tract 3200.01, Maricopa County, Arizona",52634,11470
1500000US040133200021,040133200021,"Block Group 1, Census Tract 3200.02, Maricopa County, Arizona",29342,6960
1500000US040133200022,040133200022,"Block Group 2, Census Tract 3200.02, Maricopa County, Arizona",47563,26930
1500000US040133200023,040133200023,"Block Group 3, Census Tract 3200.02, Maricopa County, Arizona",25192,20123
1500000US040133200024,040133200024,"Block Group 4, Census Tract 3200.02, Maricopa County, Arizona",40417,32581
1500000US040133200071,040133200071,"Block Group 1, Census Tract 3200.07, Maricopa County, Arizona",50650,11758
1500000US040133200072,040133200072,"Block Group 2, Census Tract 3200.07, Maricopa County, Arizona",50192,8206
1500000US040133200073,040133200073,"Block Group 3, Census Tract 3200.07, Maricopa County, Arizona",33875,4832
1500000US040133200074,040133200074,"Block Group 4, Census Tract 3200.07, Maricopa County, Arizona",45889,10124
1500000US040133201001,040133201001,"Block Group 1, Census Tract 3201, Maricopa County, Arizona",32333,21795
1500000US040133201002,040133201002,"Block Group 2, Census Tract 3201, Maricopa County, Arizona",54674,19826
1500000US040134201041,040134201041,"Block Group 1, Census Tract 4201.04, Maricopa County, Arizona",57604,11268
1500000US040134201042,040134201042,"Block Group 2, Census Tract 4201.04, Maricopa County, Arizona",57639,12276
1500000US040134201051,040134201051,"Block Group 1, Census Tract 4201.05, Maricopa County, Arizona",56688,7340
1500000US040134201052,040134201052,"Block Group 2, Census Tract 4201.05, Maricopa County, Arizona",87125,33547
1500000US040134201053,040134201053,"Block Group 3, Census Tract 4201.05, Maricopa County, Arizona",86042,28485
1500000US040134201071,040134201071,"Block Group 1, Census Tract 4201.07, Maricopa County, Arizona",140477,43826
1500000US040134201072,040134201072,"Block Group 2, Census Tract 4201.07, Maricopa County, Arizona",126875,28281
1500000US040134201073,040134201073,"Block Group 3, Census Tract 4201.07, Maricopa County, Arizona",128092,31429
1500000US040134201081,040134201081,"Block Group 1, Census Tract 4201.08, Maricopa County, Arizona",128385,34218
1500000US040134201091,040134201091,"Block Group 1, Census Tract 4201.09, Maricopa County, Arizona",78125,12168
1500000US040134201092,040134201092,"Block Group 2, Census Tract 4201.09, Maricopa County, Arizona",143929,15834
1500000US040134201101,040134201101,"Block Group 1, Census Tract 4201.10, Maricopa County, Arizona",84049,17399
1500000US040134201102,040134201102,"Block Group 2, Census Tract 4201.10, Maricopa County, Arizona",102250,24226
1500000US040134201111,040134201111,"Block Group 1, Census Tract 4201.11, Maricopa County, Arizona",64231,26257
1500000US040134201112,040134201112,"Block Group 2, Census Tract 4201.11, Maricopa County, Arizona",49508,31577
1500000US040134201113,040134201113,"Block Group 3, Census Tract 4201.11, Maricopa County, Arizona",51989,9433
1500000US040134201121,040134201121,"Block Group 1, Census Tract 4201.12, Maricopa County, Arizona",70121,16835
1500000US040134201122,040134201122,"Block Group 2, Census Tract 4201.12, Maricopa County, Arizona",68798,17062
1500000US040134201131,040134201131,"Block Group 1, Census Tract 4201.13, Maricopa County, Arizona",50399,7843
1500000US040134201132,040134201132,"Block Group 2, Census Tract 4201.13, Maricopa County, Arizona",25903,4295
1500000US040134201141,040134201141,"Block Group 1, Census Tract 4201.14, Maricopa County, Arizona",61774,8452
1500000US040134201142,040134201142,"Block Group 2, Census Tract 4201.14, Maricopa County, Arizona",38750,14315
1500000US040134201143,040134201143,"Block Group 3, Census Tract 4201.14, Maricopa County, Arizona",46193,16907
1500000US040134201151,040134201151,"Block Group 1, Census Tract 4201.15, Maricopa County, Arizona",19511,11495
1500000US040134201152,040134201152,"Block Group 2, Census Tract 4201.15, Maricopa County, Arizona",29554,9404
1500000US040134201153,040134201153,"Block Group 3, Census Tract 4201.15, Maricopa County, Arizona",28102,6932
1500000US040134201161,040134201161,"Block Group 1, Census Tract 4201.16, Maricopa County, Arizona",42623,4264
1500000US040134201162,040134201162,"Block Group 2, Census Tract 4201.16, Maricopa County, Arizona",39615,12782
1500000US040134201163,040134201163,"Block Group 3, Census Tract 4201.16, Maricopa County, Arizona",30789,9205
1500000US040134202021,040134202021,"Block Group 1, Census Tract 4202.02, Maricopa County, Arizona",58531,9940
1500000US040134202022,040134202022,"Block Group 2, Census Tract 4202.02, Maricopa County, Arizona",41351,10653
1500000US040134202023,040134202023,"Block Group 3, Census Tract 4202.02, Maricopa County, Arizona",35332,7425
1500000US040134202061,040134202061,"Block Group 1, Census Tract 4202.06, Maricopa County, Arizona",37863,6579
1500000US040134202062,040134202062,"Block Group 2, Census Tract 4202.06, Maricopa County, Arizona",31982,4349
1500000US040134202071,040134202071,"Block Group 1, Census Tract 4202.07, Maricopa County, Arizona",114042,17026
1500000US040134202072,040134202072,"Block Group 2, Census Tract 4202.07, Maricopa County, Arizona",58413,8689
1500000US040134202081,040134202081,"Block Group 1, Census Tract 4202.08, Maricopa County, Arizona",76000,29537
1500000US040134202082,040134202082,"Block Group 2, Census Tract 4202.08, Maricopa County, Arizona",68750,20938
1500000US040134202083,040134202083,"Block Group 3, Census Tract 4202.08, Maricopa County, Arizona",62799,14735
1500000US040134202091,040134202091,"Block Group 1, Census Tract 4202.09, Maricopa County, Arizona",84750,12098
1500000US040134202092,040134202092,"Block Group 2, Census Tract 4202.09, Maricopa County, Arizona",33333,7727
1500000US040134202093,040134202093,"Block Group 3, Census Tract 4202.09, Maricopa County, Arizona",30074,9458
1500000US040134202101,040134202101,"Block Group 1, Census Tract 4202.10, Maricopa County, Arizona",71250,24240
1500000US040134202102,040134202102,"Block Group 2, Census Tract 4202.10, Maricopa County, Arizona",54464,9835
1500000US040134202103,040134202103,"Block Group 3, Census Tract 4202.10, Maricopa County, Arizona",52125,42212
1500000US040134202104,040134202104,"Block Group 4, Census Tract 4202.10, Maricopa County, Arizona",52083,23506
1500000US040134202111,040134202111,"Block Group 1, Census Tract 4202.11, Maricopa County, Arizona",80154,12877
1500000US040134202112,040134202112,"Block Group 2, Census Tract 4202.11, Maricopa County, Arizona",78495,8072
1500000US040134202121,040134202121,"Block Group 1, Census Tract 4202.12, Maricopa County, Arizona",81420,23308
1500000US040134202122,040134202122,"Block Group 2, Census Tract 4202.12, Maricopa County, Arizona",53517,4971
1500000US040134202131,040134202131,"Block Group 1, Census Tract 4202.13, Maricopa County, Arizona",48889,17225
1500000US040134202141,040134202141,"Block Group 1, Census Tract 4202.14, Maricopa County, Arizona",21710,5216
1500000US040134202142,040134202142,"Block Group 2, Census Tract 4202.14, Maricopa County, Arizona",24777,9345
1500000US040134202143,040134202143,"Block Group 3, Census Tract 4202.14, Maricopa County, Arizona",35185,6043
1500000US040134202144,040134202144,"Block Group 4, Census Tract 4202.14, Maricopa County, Arizona",40625,12831
1500000US040134202151,040134202151,"Block Group 1, Census Tract 4202.15, Maricopa County, Arizona",62250,7455
1500000US040134202161,040134202161,"Block Group 1, Census Tract 4202.16, Maricopa County, Arizona",63388,15934
1500000US040134202162,040134202162,"Block Group 2, Census Tract 4202.16, Maricopa County, Arizona",39736,7559
1500000US040134203011,040134203011,"Block Group 1, Census Tract 4203.01, Maricopa County, Arizona",86833,22836
1500000US040134203021,040134203021,"Block Group 1, Census Tract 4203.02, Maricopa County, Arizona",95822,9437
1500000US040134203022,040134203022,"Block Group 2, Census Tract 4203.02, Maricopa County, Arizona",61397,15429
1500000US040134203023,040134203023,"Block Group 3, Census Tract 4203.02, Maricopa County, Arizona",95735,19861
1500000US040134203031,040134203031,"Block Group 1, Census Tract 4203.03, Maricopa County, Arizona",63684,20402
1500000US040134203032,040134203032,"Block Group 2, Census Tract 4203.03, Maricopa County, Arizona",95000,19569
1500000US040134203041,040134203041,"Block Group 1, Census Tract 4203.04, Maricopa County, Arizona",96927,31067
1500000US040134204011,040134204011,"Block Group 1, Census Tract 4204.01, Maricopa County, Arizona",29095,23397
1500000US040134204012,040134204012,"Block Group 2, Census Tract 4204.01, Maricopa County, Arizona",37500,10972
1500000US040134204013,040134204013,"Block Group 3, Census Tract 4204.01, Maricopa County, Arizona",35684,5074
